id	level?	var_of_level?	effect1_desc	effect2_desc	effect3_desc?
9733	3	2	CP Recovery +0.2	Accuracy +0.8	
9734	3	2	CP Recovery +0.2	Critical +9.2	
9735	3	2	Dodge +0.8	Accuracy +0.8	
9736	3	2	Dodge +0.8	Critical +9.2	
9737	3	2	Accuracy +0.8	Critical +9.2	
9738	3	2	P. Def. +19.9		
9739	3	2	M. Def. +16.1		
9740	3	2	Maximum HP +81.8		
9741	3	2	Maximum MP +26.4		
9742	3	2	Maximum CP +113		
9743	3	2	P. Atk. +11.9		
9744	3	2	M. Atk. +13.9		
9745	3	2	HP Recovery +0.4		
9746	3	2	MP Recovery +0.1		
9747	3	2	CP Recovery +0.4		
9748	3	2	Dodge +1.7		
9749	3	2	Accuracy +1.7		
9750	3	2	Critical +18.3		
9751	3	2	P. Def. +9.9	M. Def. +8	
9752	3	2	P. Def. +9.9	Maximum HP +40.9	
9753	3	2	P. Def. +9.9	Maximum MP +13.2	
9754	3	2	P. Def. +9.9	Maximum CP +56.5	
9755	3	2	P. Def. +9.9	P. Atk. +5.9	
9756	3	2	P. Def. +9.9	M. Atk. +6.9	
9757	3	2	P. Def. +9.9	HP Recovery +0.2	
9758	3	2	P. Def. +9.9	MP Recovery +0.1	
9759	3	2	P. Def. +9.9	CP Recovery +0.2	
9760	3	2	P. Def. +9.9	Dodge +0.8	
9761	3	2	P. Def. +9.9	Accuracy +0.8	
9762	3	2	P. Def. +9.9	Critical +9.2	
9763	3	2	M. Def. +8	Maximum HP +40.9	
9764	3	2	M. Def. +8	Maximum MP +13.2	
9765	3	2	M. Def. +8	Maximum CP +56.5	
9766	3	2	M. Def. +8	P. Atk. +5.9	
9767	3	2	M. Def. +8	M. Atk. +6.9	
9768	3	2	M. Def. +8	HP Recovery +0.2	
9769	3	2	M. Def. +8	MP Recovery +0.1	
9770	3	2	M. Def. +8	CP Recovery +0.2	
9771	3	2	M. Def. +8	Dodge +0.8	
9772	3	2	M. Def. +8	Accuracy +0.8	
9773	3	2	M. Def. +8	Critical +9.2	
9774	3	2	Maximum HP +40.9	Maximum MP +13.2	
9775	3	2	Maximum HP +40.9	Maximum CP +56.5	
9776	3	2	Maximum HP +40.9	P. Atk. +5.9	
9777	3	2	Maximum HP +40.9	M. Atk. +6.9	
9778	3	2	Maximum HP +40.9	HP Recovery +0.2	
9779	3	2	Maximum HP +40.9	MP Recovery +0.1	
9780	3	2	Maximum HP +40.9	CP Recovery +0.2	
9781	3	2	Maximum HP +40.9	Dodge +0.8	
9782	3	2	Maximum HP +40.9	Accuracy +0.8	
9783	3	2	Maximum HP +40.9	Critical +9.2	
9784	3	2	Maximum MP +13.2	Maximum CP +56.5	
9785	3	2	Maximum MP +13.2	P. Atk. +5.9	
9786	3	2	Maximum MP +13.2	M. Atk. +6.9	
9787	3	2	Maximum MP +13.2	HP Recovery +0.2	
9788	3	2	Maximum MP +13.2	MP Recovery +0.1	
9789	3	2	Maximum MP +13.2	CP Recovery +0.2	
9790	3	2	Maximum MP +13.2	Dodge +0.8	
9791	3	2	Maximum MP +13.2	Accuracy +0.8	
9792	3	2	Maximum MP +13.2	Critical +9.2	
9793	3	2	Maximum CP +56.5	P. Atk. +5.9	
9794	3	2	Maximum CP +56.5	M. Atk. +6.9	
9795	3	2	Maximum CP +56.5	HP Recovery +0.2	
9796	3	2	Maximum CP +56.5	MP Recovery +0.1	
9797	3	2	Maximum CP +56.5	CP Recovery +0.2	
9798	3	2	Maximum CP +56.5	Dodge +0.8	
9799	3	2	Maximum CP +56.5	Accuracy +0.8	
9800	3	2	Maximum CP +56.5	Critical +9.2	
9801	3	2	P. Atk. +5.9	M. Atk. +6.9	
9802	3	2	P. Atk. +5.9	HP Recovery +0.2	
9803	3	2	P. Atk. +5.9	MP Recovery +0.1	
9804	3	2	P. Atk. +5.9	CP Recovery +0.2	
9805	3	2	P. Atk. +5.9	Dodge +0.8	
9806	3	2	P. Atk. +5.9	Accuracy +0.8	
9807	3	2	P. Atk. +5.9	Critical +9.2	
9808	3	2	M. Atk. +6.9	HP Recovery +0.2	
9809	3	2	M. Atk. +6.9	MP Recovery +0.1	
9810	3	2	M. Atk. +6.9	CP Recovery +0.2	
9811	3	2	M. Atk. +6.9	Dodge +0.8	
9812	3	2	M. Atk. +6.9	Accuracy +0.8	
9813	3	2	M. Atk. +6.9	Critical +9.2	
9814	3	2	HP Recovery +0.2	MP Recovery +0.1	
9815	3	2	HP Recovery +0.2	CP Recovery +0.2	
9816	3	2	HP Recovery +0.2	Dodge +0.8	
9817	3	2	HP Recovery +0.2	Accuracy +0.8	
9818	3	2	HP Recovery +0.2	Critical +9.2	
9819	3	2	MP Recovery +0.1	CP Recovery +0.2	
9820	3	2	MP Recovery +0.1	Dodge +0.8	
9821	3	2	MP Recovery +0.1	Accuracy +0.8	
9822	3	2	MP Recovery +0.1	Critical +9.2	
9823	3	2	CP Recovery +0.2	Dodge +0.8	
9824	3	2	CP Recovery +0.2	Accuracy +0.8	
9825	3	2	CP Recovery +0.2	Critical +9.2	
9826	3	2	Dodge +0.8	Accuracy +0.8	
9827	3	2	Dodge +0.8	Critical +9.2	
9828	3	2	Accuracy +0.8	Critical +9.2	
9829	3	2	P. Def. +20.6		
9830	3	2	M. Def. +16.6		
9831	3	2	Maximum HP +83.7		
9832	3	2	Maximum MP +27.1		
9833	3	2	Maximum CP +115.6		
9834	3	2	P. Atk. +12.6		
9835	3	2	M. Atk. +14.7		
9836	3	2	HP Recovery +0.3		
9837	3	2	MP Recovery +0.1		
9838	3	2	CP Recovery +0.3		
9839	3	2	Dodge +1.7		
9840	3	2	Accuracy +1.7		
9841	3	2	Critical +18.3		
9842	3	2	P. Def. +10.8	M. Def. +7.9	
9843	3	2	P. Def. +10.8	Maximum HP +39.8	
9844	3	2	P. Def. +10.8	Maximum MP +12.9	
9845	3	2	P. Def. +10.8	Maximum CP +55	
9846	3	2	P. Def. +10.8	P. Atk. +6	
9847	3	2	P. Def. +10.8	M. Atk. +7	
9848	3	2	P. Def. +10.8	HP Recovery +0.1	
9849	3	2	P. Def. +10.8	MP Recovery +0.1	
9850	3	2	P. Def. +10.8	CP Recovery +0.1	
9851	3	2	P. Def. +10.8	Dodge +0.8	
9852	3	2	P. Def. +10.8	Accuracy +0.8	
9853	3	2	P. Def. +10.8	Critical +8.7	
9854	3	2	M. Def. +8.7	Maximum HP +39.8	
9855	3	2	M. Def. +8.7	Maximum MP +12.9	
9856	3	2	M. Def. +8.7	Maximum CP +55	
9857	3	2	M. Def. +8.7	P. Atk. +6	
9858	3	2	M. Def. +8.7	M. Atk. +7	
9859	3	2	M. Def. +8.7	HP Recovery +0.1	
9860	3	2	M. Def. +8.7	MP Recovery +0.1	
9861	3	2	M. Def. +8.7	CP Recovery +0.1	
9862	3	2	M. Def. +8.7	Dodge +0.8	
9863	3	2	M. Def. +8.7	Accuracy +0.8	
9864	3	2	M. Def. +8.7	Critical +8.7	
9865	3	2	Maximum HP +43.8	Maximum MP +12.9	
9866	3	2	Maximum HP +43.8	Maximum CP +55	
9867	3	2	Maximum HP +43.8	P. Atk. +6	
9868	3	2	Maximum HP +43.8	M. Atk. +7	
9869	3	2	Maximum HP +43.8	HP Recovery +0.1	
9870	3	2	Maximum HP +43.8	MP Recovery +0.1	
9871	3	2	Maximum HP +43.8	CP Recovery +0.1	
9872	3	2	Maximum HP +43.8	Dodge +0.8	
9873	3	2	Maximum HP +43.8	Accuracy +0.8	
9874	3	2	Maximum HP +43.8	Critical +8.7	
9875	3	2	Maximum MP +14.2	Maximum CP +55	
9876	3	2	Maximum MP +14.2	P. Atk. +6	
9877	3	2	Maximum MP +14.2	M. Atk. +7	
9878	3	2	Maximum MP +14.2	HP Recovery +0.1	
9879	3	2	Maximum MP +14.2	MP Recovery +0.1	
9880	3	2	Maximum MP +14.2	CP Recovery +0.1	
9881	3	2	Maximum MP +14.2	Dodge +0.8	
9882	3	2	Maximum MP +14.2	Accuracy +0.8	
9883	3	2	Maximum MP +14.2	Critical +8.7	
9884	3	2	Maximum CP +60.5	P. Atk. +6	
9885	3	2	Maximum CP +60.5	M. Atk. +7	
9886	3	2	Maximum CP +60.5	HP Recovery +0.1	
9887	3	2	Maximum CP +60.5	MP Recovery +0.1	
9888	3	2	Maximum CP +60.5	CP Recovery +0.1	
9889	3	2	Maximum CP +60.5	Dodge +0.8	
9890	3	2	Maximum CP +60.5	Accuracy +0.8	
9891	3	2	Maximum CP +60.5	Critical +8.7	
9892	3	2	P. Atk. +6.6	M. Atk. +7	
9893	3	2	P. Atk. +6.6	HP Recovery +0.1	
9894	3	2	P. Atk. +6.6	MP Recovery +0.1	
9895	3	2	P. Atk. +6.6	CP Recovery +0.1	
9896	3	2	P. Atk. +6.6	Dodge +0.8	
9897	3	2	P. Atk. +6.6	Accuracy +0.8	
9898	3	2	P. Atk. +6.6	Critical +8.7	
9899	3	2	M. Atk. +7.7	HP Recovery +0.1	
9900	3	2	M. Atk. +7.7	MP Recovery +0.1	
9901	3	2	M. Atk. +7.7	CP Recovery +0.1	
9902	3	2	M. Atk. +7.7	Dodge +0.8	
9903	3	2	M. Atk. +7.7	Accuracy +0.8	
9904	3	2	M. Atk. +7.7	Critical +8.7	
9905	3	2	HP Recovery +0.2	MP Recovery +0.1	
9906	3	2	HP Recovery +0.2	CP Recovery +0.1	
9907	3	2	HP Recovery +0.2	Dodge +0.8	
9908	3	2	HP Recovery +0.2	Accuracy +0.8	
9909	3	2	HP Recovery +0.2	Critical +8.7	
9910	3	2	MP Recovery +0.1	CP Recovery +0.1	
9911	3	2	MP Recovery +0.1	Dodge +0.8	
9912	3	2	MP Recovery +0.1	Accuracy +0.8	
9913	3	2	MP Recovery +0.1	Critical +8.7	
9914	3	2	CP Recovery +0.2	Dodge +0.8	
9915	3	2	CP Recovery +0.2	Accuracy +0.8	
9916	3	2	CP Recovery +0.2	Critical +8.7	
9917	3	2	Dodge +0.9	Accuracy +0.8	
9918	3	2	Dodge +0.9	Critical +8.7	
9919	3	2	Accuracy +0.9	Critical +8.7	
9920	3	2	P. Def. +21.8		
9921	3	2	M. Def. +17.6		
9922	3	2	Maximum HP +88.9		
9923	3	2	Maximum MP +29		
9924	3	2	Maximum CP +122.8		
9925	3	2	P. Atk. +13.8		
9926	3	2	M. Atk. +16.1		
9927	3	2	HP Recovery +0.4		
9928	3	2	MP Recovery +0.1		
9929	3	2	CP Recovery +0.4		
9930	3	2	Dodge +1.852956		
9931	3	2	Accuracy +1.852956		
9932	3	2	Critical +20.1		
9933	3	2	P. Def. +10.9	M. Def. +8.8	
9934	3	2	P. Def. +10.9	Maximum HP +44.4	
9935	3	2	P. Def. +10.9	Maximum MP +14.5	
9936	3	2	P. Def. +10.9	Maximum CP +61.4	
9937	3	2	P. Def. +10.9	P. Atk. +6.9	
9938	3	2	P. Def. +10.9	M. Atk. +8	
9939	3	2	P. Def. +10.9	HP Recovery +0.2	
9940	3	2	P. Def. +10.9	MP Recovery +0.1	
9941	3	2	P. Def. +10.9	CP Recovery +0.2	
9942	3	2	P. Def. +10.9	Dodge +0.9	
9943	3	2	P. Def. +10.9	Accuracy +0.9	
9944	3	2	P. Def. +10.9	Critical +10	
9945	3	2	M. Def. +8.8	Maximum HP +44.4	
9946	3	2	M. Def. +8.8	Maximum MP +14.5	
9947	3	2	M. Def. +8.8	Maximum CP +61.4	
9948	3	2	M. Def. +8.8	P. Atk. +6.9	
9949	3	2	M. Def. +8.8	M. Atk. +8	
9950	3	2	M. Def. +8.8	HP Recovery +0.2	
9951	3	2	M. Def. +8.8	MP Recovery +0.1	
9952	3	2	M. Def. +8.8	CP Recovery +0.2	
9953	3	2	M. Def. +8.8	Dodge +0.9	
9954	3	2	M. Def. +8.8	Accuracy +0.9	
9955	3	2	M. Def. +8.8	Critical +10	
9956	3	2	Maximum HP +44.4	Maximum MP +14.5	
9957	3	2	Maximum HP +44.4	Maximum CP +61.4	
9958	3	2	Maximum HP +44.4	P. Atk. +6.9	
9959	3	2	Maximum HP +44.4	M. Atk. +8	
9960	3	2	Maximum HP +44.4	HP Recovery +0.2	
9961	3	2	Maximum HP +44.4	MP Recovery +0.1	
9962	3	2	Maximum HP +44.4	CP Recovery +0.2	
9963	3	2	Maximum HP +44.4	Dodge +0.9	
9964	3	2	Maximum HP +44.4	Accuracy +0.9	
9965	3	2	Maximum HP +44.4	Critical +10	
9966	3	2	Maximum MP +14.5	Maximum CP +61.4	
9967	3	2	Maximum MP +14.5	P. Atk. +6.9	
9968	3	2	Maximum MP +14.5	M. Atk. +8	
9969	3	2	Maximum MP +14.5	HP Recovery +0.2	
9970	3	2	Maximum MP +14.5	MP Recovery +0.1	
9971	3	2	Maximum MP +14.5	CP Recovery +0.2	
9972	3	2	Maximum MP +14.5	Dodge +0.9	
9973	3	2	Maximum MP +14.5	Accuracy +0.9	
9974	3	2	Maximum MP +14.5	Critical +10	
9975	3	2	Maximum CP +61.4	P. Atk. +6.9	
9976	3	2	Maximum CP +61.4	M. Atk. +8	
9977	3	2	Maximum CP +61.4	HP Recovery +0.2	
9978	3	2	Maximum CP +61.4	MP Recovery +0.1	
9979	3	2	Maximum CP +61.4	CP Recovery +0.2	
9980	3	2	Maximum CP +61.4	Dodge +0.9	
9981	3	2	Maximum CP +61.4	Accuracy +0.9	
9982	3	2	Maximum CP +61.4	Critical +10	
9983	3	2	P. Atk. +6.9	M. Atk. +8	
9984	3	2	P. Atk. +6.9	HP Recovery +0.2	
9985	3	2	P. Atk. +6.9	MP Recovery +0.1	
9986	3	2	P. Atk. +6.9	CP Recovery +0.2	
9987	3	2	P. Atk. +6.9	Dodge +0.9	
9988	3	2	P. Atk. +6.9	Accuracy +0.9	
9989	3	2	P. Atk. +6.9	Critical +10	
9990	3	2	M. Atk. +8	HP Recovery +0.2	
9991	3	2	M. Atk. +8	MP Recovery +0.1	
9992	3	2	M. Atk. +8	CP Recovery +0.2	
9993	3	2	M. Atk. +8	Dodge +0.9	
9994	3	2	M. Atk. +8	Accuracy +0.9	
9995	3	2	M. Atk. +8	Critical +10	
9996	3	2	HP Recovery +0.2	MP Recovery +0.1	
9997	3	2	HP Recovery +0.2	CP Recovery +0.2	
9998	3	2	HP Recovery +0.2	Dodge +0.9	
9999	3	2	HP Recovery +0.2	Accuracy +0.9	
10000	3	2	HP Recovery +0.2	Critical +10	
10001	3	2	MP Recovery +0.1	CP Recovery +0.2	
10002	3	2	MP Recovery +0.1	Dodge +0.9	
10003	3	2	MP Recovery +0.1	Accuracy +0.9	
10004	3	2	MP Recovery +0.1	Critical +10	
10005	3	2	CP Recovery +0.2	Dodge +0.9	
10006	3	2	CP Recovery +0.2	Accuracy +0.9	
10007	3	2	CP Recovery +0.2	Critical +10	
10008	3	2	Dodge +0.9	Accuracy +0.9	
10009	3	2	Dodge +0.9	Critical +10	
10010	3	2	Accuracy +0.9	Critical +10	
10011	4	2	P. Def. +20.6		
10012	4	2	M. Def. +16.4		
10013	4	2	Maximum HP +79.2		
10014	4	2	Maximum MP +24.5		
10015	4	2	Maximum CP +109.4		
10016	4	2	P. Atk. +8.8		
10017	4	2	M. Atk. +10		
10018	4	2	HP Recovery +0.4		
10019	4	2	MP Recovery +0.2		
10020	4	2	CP Recovery +0.4		
10021	4	2	Dodge +1.5		
10022	4	2	Accuracy +1.5		
10023	4	2	Critical +14.9		
10024	4	2	P. Def. +10.3	M. Def. +8.2	
10025	4	2	P. Def. +10.3	Maximum HP +39.6	
10026	4	2	P. Def. +10.3	Maximum MP +12.2	
10027	4	2	P. Def. +10.3	Maximum CP +54.7	
10028	4	2	P. Def. +10.3	P. Atk. +4.4	
10029	4	2	P. Def. +10.3	M. Atk. +5	
10030	4	2	P. Def. +10.3	HP Recovery +0.2	
10031	4	2	P. Def. +10.3	MP Recovery +0.1	
10032	4	2	P. Def. +10.3	CP Recovery +0.2	
10033	4	2	P. Def. +10.3	Dodge +0.7	
10034	4	2	P. Def. +10.3	Accuracy +0.7	
10035	4	2	P. Def. +10.3	Critical +7.5	
10036	4	2	M. Def. +8.2	Maximum HP +39.6	
10037	4	2	M. Def. +8.2	Maximum MP +12.2	
10038	4	2	M. Def. +8.2	Maximum CP +54.7	
10039	4	2	M. Def. +8.2	P. Atk. +4.4	
10040	4	2	M. Def. +8.2	M. Atk. +5	
10041	4	2	M. Def. +8.2	HP Recovery +0.2	
10042	4	2	M. Def. +8.2	MP Recovery +0.1	
10043	4	2	M. Def. +8.2	CP Recovery +0.2	
10044	4	2	M. Def. +8.2	Dodge +0.7	
10045	4	2	M. Def. +8.2	Accuracy +0.7	
10046	4	2	M. Def. +8.2	Critical +7.5	
10047	4	2	Maximum HP +39.6	Maximum MP +12.2	
10048	4	2	Maximum HP +39.6	Maximum CP +54.7	
10049	4	2	Maximum HP +39.6	P. Atk. +4.4	
10050	4	2	Maximum HP +39.6	M. Atk. +5	
10051	4	2	Maximum HP +39.6	HP Recovery +0.2	
10052	4	2	Maximum HP +39.6	MP Recovery +0.1	
10053	4	2	Maximum HP +39.6	CP Recovery +0.2	
10054	4	2	Maximum HP +39.6	Dodge +0.7	
10055	4	2	Maximum HP +39.6	Accuracy +0.7	
10056	4	2	Maximum HP +39.6	Critical +7.5	
10057	4	2	Maximum MP +12.2	Maximum CP +54.7	
10058	4	2	Maximum MP +12.2	P. Atk. +4.4	
10059	4	2	Maximum MP +12.2	M. Atk. +5	
10060	4	2	Maximum MP +12.2	HP Recovery +0.2	
10061	4	2	Maximum MP +12.2	MP Recovery +0.1	
10062	4	2	Maximum MP +12.2	CP Recovery +0.2	
10063	4	2	Maximum MP +12.2	Dodge +0.7	
10064	4	2	Maximum MP +12.2	Accuracy +0.7	
10065	4	2	Maximum MP +12.2	Critical +7.5	
10066	4	2	Maximum CP +54.7	P. Atk. +4.4	
10067	4	2	Maximum CP +54.7	M. Atk. +5	
10068	4	2	Maximum CP +54.7	HP Recovery +0.2	
10069	4	2	Maximum CP +54.7	MP Recovery +0.1	
10070	4	2	Maximum CP +54.7	CP Recovery +0.2	
10071	4	2	Maximum CP +54.7	Dodge +0.7	
10072	4	2	Maximum CP +54.7	Accuracy +0.7	
10073	4	2	Maximum CP +54.7	Critical +7.5	
10074	4	2	P. Atk. +4.4	M. Atk. +5	
10075	4	2	P. Atk. +4.4	HP Recovery +0.2	
10076	4	2	P. Atk. +4.4	MP Recovery +0.1	
10077	4	2	P. Atk. +4.4	CP Recovery +0.2	
10078	4	2	P. Atk. +4.4	Dodge +0.7	
10079	4	2	P. Atk. +4.4	Accuracy +0.7	
10080	4	2	P. Atk. +4.4	Critical +7.5	
10081	4	2	M. Atk. +5	HP Recovery +0.2	
10082	4	2	M. Atk. +5	MP Recovery +0.1	
10083	4	2	M. Atk. +5	CP Recovery +0.2	
10084	4	2	M. Atk. +5	Dodge +0.7	
10085	4	2	M. Atk. +5	Accuracy +0.7	
10086	4	2	M. Atk. +5	Critical +7.5	
10087	4	2	HP Recovery +0.2	MP Recovery +0.1	
10088	4	2	HP Recovery +0.2	CP Recovery +0.2	
10089	4	2	HP Recovery +0.2	Dodge +0.7	
10090	4	2	HP Recovery +0.2	Accuracy +0.7	
10091	4	2	HP Recovery +0.2	Critical +7.5	
10092	4	2	MP Recovery +0.1	CP Recovery +0.2	
10093	4	2	MP Recovery +0.1	Dodge +0.7	
10094	4	2	MP Recovery +0.1	Accuracy +0.7	
10095	4	2	MP Recovery +0.1	Critical +7.5	
10096	4	2	CP Recovery +0.2	Dodge +0.7	
10097	4	2	CP Recovery +0.2	Accuracy +0.7	
10098	4	2	CP Recovery +0.2	Critical +7.5	
10099	4	2	Dodge +0.7	Accuracy +0.7	
10100	4	2	Dodge +0.7	Critical +7.5	
10101	4	2	Accuracy +0.7	Critical +7.5	
10102	4	2	P. Def. +21.4		
10103	4	2	M. Def. +17.2		
10104	4	2	Maximum HP +84.1		
10105	4	2	Maximum MP +26.2		
10106	4	2	Maximum CP +116.2		
10107	4	2	P. Atk. +9.7		
10108	4	2	M. Atk. +11.2		
10109	4	2	HP Recovery +0.4		
10110	4	2	MP Recovery +0.2		
10111	4	2	CP Recovery +0.4		
10112	4	2	Dodge +1.5		
10113	4	2	Accuracy +1.5		
10114	4	2	Critical +14.9		
10115	4	2	P. Def. +10.7	M. Def. +8.6	
10116	4	2	P. Def. +10.7	Maximum HP +42	
10117	4	2	P. Def. +10.7	Maximum MP +13.1	
10118	4	2	P. Def. +10.7	Maximum CP +58.1	
10119	4	2	P. Def. +10.7	P. Atk. +4.8	
10120	4	2	P. Def. +10.7	M. Atk. +5.6	
10121	4	2	P. Def. +10.7	HP Recovery +0.2	
10122	4	2	P. Def. +10.7	MP Recovery +0.1	
10123	4	2	P. Def. +10.7	CP Recovery +0.2	
10124	4	2	P. Def. +10.7	Dodge +0.7	
10125	4	2	P. Def. +10.7	Accuracy +0.7	
10126	4	2	P. Def. +10.7	Critical +7.5	
10127	4	2	M. Def. +8.6	Maximum HP +42	
10128	4	2	M. Def. +8.6	Maximum MP +13.1	
10129	4	2	M. Def. +8.6	Maximum CP +58.1	
10130	4	2	M. Def. +8.6	P. Atk. +4.8	
10131	4	2	M. Def. +8.6	M. Atk. +5.6	
10132	4	2	M. Def. +8.6	HP Recovery +0.2	
10133	4	2	M. Def. +8.6	MP Recovery +0.1	
10134	4	2	M. Def. +8.6	CP Recovery +0.2	
10135	4	2	M. Def. +8.6	Dodge +0.7	
10136	4	2	M. Def. +8.6	Accuracy +0.7	
10137	4	2	M. Def. +8.6	Critical +7.5	
10138	4	2	Maximum HP +42	Maximum MP +13.1	
10139	4	2	Maximum HP +42	Maximum CP +58.1	
10140	4	2	Maximum HP +42	P. Atk. +4.8	
10141	4	2	Maximum HP +42	M. Atk. +5.6	
10142	4	2	Maximum HP +42	HP Recovery +0.2	
10143	4	2	Maximum HP +42	MP Recovery +0.1	
10144	4	2	Maximum HP +42	CP Recovery +0.2	
10145	4	2	Maximum HP +42	Dodge +0.7	
10146	4	2	Maximum HP +42	Accuracy +0.7	
10147	4	2	Maximum HP +42	Critical +7.5	
10148	4	2	Maximum MP +13.1	Maximum CP +58.1	
10149	4	2	Maximum MP +13.1	P. Atk. +4.8	
10150	4	2	Maximum MP +13.1	M. Atk. +5.6	
10151	4	2	Maximum MP +13.1	HP Recovery +0.2	
10152	4	2	Maximum MP +13.1	MP Recovery +0.1	
10153	4	2	Maximum MP +13.1	CP Recovery +0.2	
10154	4	2	Maximum MP +13.1	Dodge +0.7	
10155	4	2	Maximum MP +13.1	Accuracy +0.7	
10156	4	2	Maximum MP +13.1	Critical +7.5	
10157	4	2	Maximum CP +58.1	P. Atk. +4.8	
10158	4	2	Maximum CP +58.1	M. Atk. +5.6	
10159	4	2	Maximum CP +58.1	HP Recovery +0.2	
10160	4	2	Maximum CP +58.1	MP Recovery +0.1	
10161	4	2	Maximum CP +58.1	CP Recovery +0.2	
10162	4	2	Maximum CP +58.1	Dodge +0.7	
10163	4	2	Maximum CP +58.1	Accuracy +0.7	
10164	4	2	Maximum CP +58.1	Critical +7.5	
10165	4	2	P. Atk. +4.8	M. Atk. +5.6	
10166	4	2	P. Atk. +4.8	HP Recovery +0.2	
10167	4	2	P. Atk. +4.8	MP Recovery +0.1	
10168	4	2	P. Atk. +4.8	CP Recovery +0.2	
10169	4	2	P. Atk. +4.8	Dodge +0.7	
10170	4	2	P. Atk. +4.8	Accuracy +0.7	
10171	4	2	P. Atk. +4.8	Critical +7.5	
10172	4	2	M. Atk. +5.6	HP Recovery +0.2	
10173	4	2	M. Atk. +5.6	MP Recovery +0.1	
10174	4	2	M. Atk. +5.6	CP Recovery +0.2	
10175	4	2	M. Atk. +5.6	Dodge +0.7	
10176	4	2	M. Atk. +5.6	Accuracy +0.7	
10177	4	2	M. Atk. +5.6	Critical +7.5	
10178	4	2	HP Recovery +0.2	MP Recovery +0.1	
10179	4	2	HP Recovery +0.2	CP Recovery +0.2	
10180	4	2	HP Recovery +0.2	Dodge +0.7	
10181	4	2	HP Recovery +0.2	Accuracy +0.7	
10182	4	2	HP Recovery +0.2	Critical +7.5	
10183	4	2	MP Recovery +0.1	CP Recovery +0.2	
10184	4	2	MP Recovery +0.1	Dodge +0.7	
10185	4	2	MP Recovery +0.1	Accuracy +0.7	
10186	4	2	MP Recovery +0.1	Critical +7.5	
10187	4	2	CP Recovery +0.2	Dodge +0.7	
10188	4	2	CP Recovery +0.2	Accuracy +0.7	
10189	4	2	CP Recovery +0.2	Critical +7.5	
10190	4	2	Dodge +0.7	Accuracy +0.7	
10191	4	2	Dodge +0.7	Critical +7.5	
10192	4	2	Accuracy +0.7	Critical +7.5	
10193	4	2	P. Def. +22.2		
10194	4	2	M. Def. +17.9		
10195	4	2	Maximum HP +88.3		
10196	4	2	Maximum MP +27.8		
10197	4	2	Maximum CP +121.9		
10198	4	2	P. Atk. +10.7		
10199	4	2	M. Atk. +12.3		
10200	4	2	HP Recovery +0.5		
10201	4	2	MP Recovery +0.2		
10202	4	2	CP Recovery +0.5		
10203	4	2	Dodge +1.5		
10204	4	2	Accuracy +1.5		
10205	4	2	Critical +14.9		
10206	4	2	P. Def. +11.1	M. Def. +8.9	
10207	4	2	P. Def. +11.1	Maximum HP +44.1	
10208	4	2	P. Def. +11.1	Maximum MP +13.9	
10209	4	2	P. Def. +11.1	Maximum CP +60.9	
10210	4	2	P. Def. +11.1	P. Atk. +5.3	
10211	4	2	P. Def. +11.1	M. Atk. +6.1	
10212	4	2	P. Def. +11.1	HP Recovery +0.2	
10213	4	2	P. Def. +11.1	MP Recovery +0.1	
10214	4	2	P. Def. +11.1	CP Recovery +0.2	
10215	4	2	P. Def. +11.1	Dodge +0.7	
10216	4	2	P. Def. +11.1	Accuracy +0.7	
10217	4	2	P. Def. +11.1	Critical +7.5	
10218	4	2	M. Def. +8.9	Maximum HP +44.1	
10219	4	2	M. Def. +8.9	Maximum MP +13.9	
10220	4	2	M. Def. +8.9	Maximum CP +60.9	
10221	4	2	M. Def. +8.9	P. Atk. +5.3	
10222	4	2	M. Def. +8.9	M. Atk. +6.1	
10223	4	2	M. Def. +8.9	HP Recovery +0.2	
10224	4	2	M. Def. +8.9	MP Recovery +0.1	
10225	4	2	M. Def. +8.9	CP Recovery +0.2	
10226	4	2	M. Def. +8.9	Dodge +0.7	
10227	4	2	M. Def. +8.9	Accuracy +0.7	
10228	4	2	M. Def. +8.9	Critical +7.5	
10229	4	2	Maximum HP +44.1	Maximum MP +13.9	
10230	4	2	Maximum HP +44.1	Maximum CP +60.9	
10231	4	2	Maximum HP +44.1	P. Atk. +5.3	
10232	4	2	Maximum HP +44.1	M. Atk. +6.1	
10233	4	2	Maximum HP +44.1	HP Recovery +0.2	
10234	4	2	Maximum HP +44.1	MP Recovery +0.1	
10235	4	2	Maximum HP +44.1	CP Recovery +0.2	
10236	4	2	Maximum HP +44.1	Dodge +0.7	
10237	4	2	Maximum HP +44.1	Accuracy +0.7	
10238	4	2	Maximum HP +44.1	Critical +7.5	
10239	4	2	Maximum MP +13.9	Maximum CP +60.9	
10240	4	2	Maximum MP +13.9	P. Atk. +5.3	
10241	4	2	Maximum MP +13.9	M. Atk. +6.1	
10242	4	2	Maximum MP +13.9	HP Recovery +0.2	
10243	4	2	Maximum MP +13.9	MP Recovery +0.1	
10244	4	2	Maximum MP +13.9	CP Recovery +0.2	
10245	4	2	Maximum MP +13.9	Dodge +0.7	
10246	4	2	Maximum MP +13.9	Accuracy +0.7	
10247	4	2	Maximum MP +13.9	Critical +7.5	
10248	4	2	Maximum CP +60.9	P. Atk. +5.3	
10249	4	2	Maximum CP +60.9	M. Atk. +6.1	
10250	4	2	Maximum CP +60.9	HP Recovery +0.2	
10251	4	2	Maximum CP +60.9	MP Recovery +0.1	
